time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)
0.990234	4	339.408	1379.930	2920.407	3947.259
1.000234	3	862.022	1466.588	3069.452	--undefined--
1.010234	3	841.717	1305.958	3373.579	--undefined--
1.020234	4	825.887	1270.128	2710.347	3644.927
1.030234	4	817.336	1268.127	2954.843	3509.115
1.040234	4	806.324	1219.596	2765.110	3463.702
1.050234	4	773.706	1304.485	2830.889	3544.243
1.060234	4	738.525	1303.454	2970.666	3514.931
1.070234	3	666.048	1181.357	3071.765	--undefined--
1.080234	4	508.717	1358.335	2905.176	4341.751
1.090234	4	516.597	1445.163	2865.737	4211.521
1.100234	4	452.050	1510.664	2992.530	4178.593
1.110234	4	495.386	1534.490	3068.450	4167.985
1.120234	4	454.302	1409.988	3049.681	4186.575
1.130234	4	544.430	1357.029	3054.486	4256.624
1.140234	4	668.509	1261.348	3055.404	4244.077
1.150234	4	692.950	1144.971	3142.512	4222.783
1.160234	4	702.798	1146.324	3260.967	4150.258
1.170234	4	730.540	1151.728	3165.112	4194.861
1.180234	4	776.297	1186.954	2694.383	4214.023
1.190234	3	715.747	2008.388	2918.520	--undefined--
1.200234	3	647.492	2067.160	2902.592	--undefined--
1.210234	3	497.032	2317.605	2784.459	--undefined--
1.220234	3	481.626	2470.172	2822.850	--undefined--
1.230234	3	472.647	2472.921	2853.235	--undefined--
1.240234	3	446.334	2475.021	2851.740	--undefined--
1.250234	3	446.411	2532.760	2824.150	--undefined--
1.260234	3	463.453	2534.409	2808.510	--undefined--
1.270234	3	417.917	2442.237	2805.376	--undefined--
1.280234	3	394.000	2506.099	2747.617	--undefined--
1.290234	3	376.453	2493.071	2770.723	--undefined--
1.300234	3	378.795	2428.996	3021.593	--undefined--
1.310234	3	437.523	2483.683	3192.744	--undefined--
1.320234	3	433.446	2522.836	3351.539	--undefined--
1.330234	3	401.608	2478.411	3906.691	--undefined--
1.340234	3	389.557	2408.081	3664.155	--undefined--
1.350234	4	420.024	2067.954	2868.932	3872.780
1.360234	4	378.295	2041.953	2931.875	4068.510
1.370234	3	545.028	1577.003	3043.049	--undefined--
1.380234	4	683.485	1532.781	1690.896	4431.369
1.390234	4	714.100	1430.546	1521.084	4372.215
1.400234	4	767.854	1428.191	1773.781	4278.348
1.410234	3	773.286	1219.781	2736.369	--undefined--
1.420234	4	610.111	905.708	2660.779	3747.382
1.430234	4	614.012	892.513	2616.902	3583.122
1.440234	4	601.226	876.248	2497.349	3670.670
1.450234	4	592.283	884.113	2487.995	3723.763
1.460234	4	583.582	891.495	2511.162	3737.054
1.470234	4	591.635	905.400	2572.101	3744.324
1.480234	4	609.329	919.318	2660.849	3798.328
1.490234	4	612.773	943.575	2746.813	3888.169
1.500234	4	578.028	978.442	2832.425	4000.695
1.510234	4	535.786	1001.711	2883.144	4135.410
1.520234	4	513.126	1011.352	2894.594	4186.782
1.530234	4	496.606	1005.703	2869.277	4222.652
1.540234	4	476.589	993.028	2797.012	4236.271
1.550234	4	453.974	931.897	2693.110	4242.689
1.560234	4	420.018	801.512	2616.034	4222.860
1.570234	4	427.385	848.116	2331.248	4194.006
1.580234	4	480.874	853.537	2719.319	4401.164
1.590234	4	466.953	805.184	2626.486	4169.769
1.600234	4	439.208	783.064	2409.146	4167.249
1.610234	4	473.582	840.530	2639.240	4069.839
1.620234	4	623.873	682.337	2649.542	3732.492
1.630234	3	655.056	2615.453	3697.247	--undefined--
1.640234	4	485.430	838.164	2682.612	3874.428
1.650234	4	417.361	931.776	2653.995	4083.727
1.660234	3	426.815	892.545	2987.542	--undefined--
1.670234	3	429.984	851.099	3109.744	--undefined--
1.680234	3	396.637	818.171	3094.226	--undefined--
1.690234	3	370.773	804.073	2965.066	--undefined--
1.700234	3	344.767	801.232	2864.391	--undefined--
1.710234	3	334.678	805.817	2792.797	--undefined--
1.720234	4	345.211	821.646	2779.325	4337.160
1.730234	4	362.157	805.473	2757.036	4016.819
1.740234	4	333.534	737.563	2730.650	4016.960
1.750234	3	316.191	734.525	2744.455	--undefined--
1.760234	3	316.141	772.857	2702.123	--undefined--
1.770234	3	540.506	2635.116	3938.807	--undefined--
1.780234	4	405.997	2502.515	2846.796	3664.620
1.790234	4	529.636	2469.437	2813.679	3739.496
1.800234	3	613.824	2569.629	3449.041	--undefined--
1.810234	3	536.244	2718.100	3496.328	--undefined--
1.820234	3	366.417	2582.751	3508.678	--undefined--
1.830234	3	373.634	2554.489	2807.630	--undefined--
1.840234	3	427.796	2502.318	2655.969	--undefined--
1.850234	3	467.109	2480.328	2608.557	--undefined--
1.860234	4	488.843	1840.245	2489.701	3598.607
1.870234	4	475.441	1256.976	2497.031	3701.551
1.880234	4	485.171	1292.761	2531.155	3638.894
1.890234	4	523.842	1292.658	2589.491	3559.526
1.900234	4	552.106	1333.154	2635.684	3587.096
1.910234	4	564.723	1351.661	2626.201	3593.702
1.920234	4	538.362	1339.661	2640.210	3561.959
1.930234	4	439.878	1348.058	2623.541	3572.615
1.940234	4	401.243	1365.528	2658.752	3743.885
1.950234	4	423.843	1632.857	2671.593	3971.426
1.960234	4	457.609	1571.259	2606.523	4083.662
1.970234	3	463.544	2296.700	2634.041	--undefined--
1.980234	3	441.776	2358.654	2642.855	--undefined--
1.990234	3	432.136	2370.410	2664.479	--undefined--
2.000234	3	423.161	2444.208	2659.784	--undefined--
2.010234	3	421.154	2547.971	2588.305	--undefined--
2.020234	3	415.047	2535.413	2536.378	--undefined--
2.030234	3	436.607	2382.736	2629.162	--undefined--
2.040234	3	454.947	2328.983	2669.904	--undefined--
2.050234	3	383.057	2349.458	2671.275	--undefined--
2.060234	3	376.828	2601.127	2680.650	--undefined--
2.070234	4	374.921	2593.835	2711.503	4356.933
2.080234	4	396.810	2741.013	2754.330	4143.041
2.090234	3	472.904	2663.932	3257.462	--undefined--
2.100234	3	493.125	2656.703	3024.273	--undefined--
2.110234	3	485.671	2624.035	2799.820	--undefined--
2.120234	3	482.408	2628.793	2792.166	--undefined--
2.130234	3	552.472	2655.197	2688.632	--undefined--
2.140234	3	533.040	2615.248	3885.532	--undefined--
2.150234	4	430.275	2541.481	2629.301	4157.082
2.160234	3	406.101	2722.284	2827.041	--undefined--
2.170234	3	414.385	2660.342	3373.496	--undefined--
2.180234	3	443.754	2594.666	3367.586	--undefined--
2.190234	3	458.408	2628.513	3092.171	--undefined--
2.200234	3	448.638	2667.704	3097.443	--undefined--
2.210234	3	452.332	2611.143	3450.930	--undefined--
2.220234	3	460.024	2610.015	3120.314	--undefined--
2.230234	3	461.539	2587.814	3222.680	--undefined--
2.240234	2	438.024	2596.154	--undefined--	--undefined--
2.250234	4	413.737	1493.123	2593.949	4188.048
2.260234	3	400.821	2519.729	4195.132	--undefined--
2.270234	3	434.975	2586.169	3792.198	--undefined--
2.280234	3	454.453	2615.679	3391.392	--undefined--
2.290234	3	463.806	2688.571	3346.678	--undefined--
2.300234	3	466.292	2687.186	3557.299	--undefined--
2.310234	3	465.607	2589.105	3495.882	--undefined--
2.320234	3	464.887	2449.515	3376.199	--undefined--
2.330234	3	464.874	2291.226	3287.587	--undefined--
2.340234	3	451.888	2247.777	3465.600	--undefined--
2.350234	2	562.573	2839.861	--undefined--	--undefined--
2.360234	3	913.148	2744.963	3622.852	--undefined--
2.370234	3	906.425	2742.568	3675.095	--undefined--
2.380234	3	449.255	799.094	2684.948	--undefined--
2.390234	3	480.769	1950.820	2630.339	--undefined--
2.400234	4	439.314	1269.153	2560.167	3540.237
2.410234	4	400.862	1377.533	2551.021	3412.471
2.420234	3	418.593	2076.486	2665.305	--undefined--
2.430234	3	468.693	1938.160	2648.781	--undefined--
2.440234	3	498.912	2169.893	2679.114	--undefined--
2.450234	3	466.067	2264.183	2725.903	--undefined--
2.460234	4	421.536	1759.354	2649.451	4534.286
2.470234	3	439.867	1678.950	2672.912	--undefined--
2.480234	3	430.230	1532.935	2642.219	--undefined--
2.490234	3	408.776	1466.071	2637.445	--undefined--
2.500234	3	414.810	1461.769	2579.259	--undefined--
2.510234	3	381.909	1675.385	2646.646	--undefined--
2.520234	4	327.395	2029.670	2721.946	4485.964
2.530234	4	282.846	1966.292	2715.944	4489.003
2.540234	4	340.152	1951.972	2726.811	4444.540
2.550234	4	415.653	1994.522	2748.497	4380.147
2.560234	4	392.274	1952.980	2748.704	4391.856
2.570234	4	356.101	1911.056	2756.336	4454.143
2.580234	3	339.351	1971.027	2794.621	--undefined--
2.590234	3	368.703	2078.446	2980.468	--undefined--
2.600234	3	439.124	1977.395	3047.374	--undefined--
2.610234	2	1040.839	2663.069	--undefined--	--undefined--
2.620234	3	792.540	1061.413	2653.163	--undefined--
2.630234	3	784.144	1054.016	2740.022	--undefined--
2.640234	4	776.804	1067.032	2754.992	4425.019
2.650234	3	483.333	991.367	3225.916	--undefined--
2.660234	3	484.737	906.112	2957.155	--undefined--
2.670234	4	494.607	922.624	2625.910	4201.290
2.680234	4	478.587	928.709	2628.406	4176.193
2.690234	3	430.702	924.031	2717.809	--undefined--
2.700234	3	382.235	936.253	2817.548	--undefined--
2.710234	3	347.657	941.090	2940.202	--undefined--
2.720234	3	356.529	890.966	3078.435	--undefined--
2.730234	4	383.922	903.209	2752.388	4206.422
2.740234	3	419.277	945.931	2763.284	--undefined--
2.750234	3	456.114	950.362	3198.225	--undefined--
2.760234	3	674.225	994.337	3681.642	--undefined--
2.770234	3	697.187	996.776	3625.651	--undefined--
2.780234	3	307.028	998.124	3145.373	--undefined--
2.790234	3	313.843	989.099	2899.092	--undefined--
2.800234	3	491.586	925.272	3425.050	--undefined--
2.810234	3	504.701	927.340	4170.306	--undefined--
2.820234	4	507.683	951.626	2338.828	4188.738
2.830234	4	521.295	946.073	2699.136	4164.997
2.840234	4	529.361	917.613	2765.730	4130.909
2.850234	3	569.024	962.990	2794.421	--undefined--
2.860234	3	598.894	981.568	2796.481	--undefined--
2.870234	4	629.018	980.546	2746.140	3884.370
2.880234	4	656.371	971.994	2697.896	3795.360
2.890234	4	675.971	977.839	2666.404	3766.144
2.900234	4	711.461	1010.216	2631.474	3731.617
2.910234	4	725.979	1025.342	2614.321	3721.626
2.920234	4	721.913	1030.135	2487.161	3698.601
2.930234	4	723.544	1034.756	2434.707	3669.772
2.940234	4	765.930	1029.883	2470.090	3578.305
2.950234	4	788.034	1067.544	2474.808	3613.303
2.960234	4	789.512	1132.368	2498.058	3664.265
2.970234	4	790.601	1127.896	2541.546	3691.453
2.980234	4	791.351	1128.777	2556.210	3630.749
2.990234	4	803.022	1043.134	2642.409	3529.182
3.000234	4	786.742	1149.987	2653.741	3640.604
3.010234	4	729.050	1354.597	2632.423	3745.661
3.020234	3	731.433	1758.609	2718.955	--undefined--
3.030234	3	712.000	1720.122	2706.020	--undefined--
3.040234	3	643.237	1888.730	2664.490	--undefined--
3.050234	3	590.406	1849.070	2651.791	--undefined--
3.060234	3	504.883	1125.735	2583.279	--undefined--
3.070234	4	463.603	1051.798	2513.728	4254.558
3.080234	3	653.852	1152.933	2514.498	--undefined--
3.090234	3	733.523	1459.084	2591.679	--undefined--
3.100234	3	702.866	1324.407	2607.110	--undefined--
3.110234	3	766.613	1603.761	2730.446	--undefined--
3.120234	3	806.635	1571.226	2735.140	--undefined--
3.130234	3	786.472	1487.925	2753.447	--undefined--
3.140234	3	735.366	1451.569	2738.898	--undefined--
3.150234	3	738.493	1296.103	2585.896	--undefined--
3.160234	3	713.830	1156.807	2559.547	--undefined--
3.170234	4	686.845	1068.768	2498.744	3605.400
3.180234	4	647.526	1040.889	2530.553	3665.402
3.190234	4	592.343	1016.353	2593.732	3692.094
3.200234	4	588.765	1032.935	2628.153	3752.224
3.210234	3	591.947	1022.225	2678.467	--undefined--
3.220234	3	601.813	970.967	2791.683	--undefined--
3.230234	3	530.196	902.914	2873.998	--undefined--
3.240234	3	575.411	984.314	2928.855	--undefined--
3.250234	3	513.418	1072.289	3116.595	--undefined--
3.260234	3	503.028	839.210	3322.587	--undefined--
3.270234	3	488.880	766.585	3675.006	--undefined--
3.280234	3	460.253	709.530	3274.637	--undefined--
3.290234	3	609.377	670.700	3015.324	--undefined--
3.300234	3	570.235	763.236	2934.183	--undefined--
3.310234	3	589.803	659.249	2974.142	--undefined--
3.320234	3	448.069	698.614	2973.953	--undefined--
3.330234	3	439.240	705.926	2979.877	--undefined--
3.340234	3	450.565	759.357	3045.853	--undefined--
3.350234	3	430.301	811.087	2978.972	--undefined--
3.360234	3	421.345	836.977	2788.443	--undefined--
3.370234	3	433.961	918.337	2823.596	--undefined--
3.380234	3	417.405	927.298	2744.820	--undefined--
3.390234	3	367.484	985.972	2719.523	--undefined--
3.400234	4	385.611	1087.222	2677.931	4385.300
3.410234	3	507.861	2291.950	4325.082	--undefined--
3.420234	3	550.066	2204.090	4073.955	--undefined--
3.430234	3	563.358	2026.984	4105.028	--undefined--
3.440234	4	566.335	1964.527	3397.885	4167.917
3.450234	4	387.105	2006.645	2930.609	4197.929
3.460234	3	2026.939	2879.883	4222.098	--undefined--
3.470234	3	2035.178	2847.584	4231.924	--undefined--
3.480234	3	2083.156	2832.733	4234.066	--undefined--
3.490234	4	77.945	2211.224	2813.272	4227.079
3.500234	4	426.675	2107.918	2776.498	4183.248
3.510234	4	435.870	1988.938	2607.194	4342.674
3.520234	3	470.520	2399.780	2648.496	--undefined--
3.530234	3	536.749	2356.204	2774.052	--undefined--
3.540234	3	623.016	2350.012	2771.844	--undefined--
3.550234	3	704.270	2492.662	2670.274	--undefined--
3.560234	3	697.884	2555.456	2639.547	--undefined--
3.570234	3	706.998	2506.686	2731.449	--undefined--
3.580234	3	720.289	2540.143	2735.491	--undefined--
3.590234	3	657.988	2638.318	2695.510	--undefined--
3.600234	3	490.956	2499.041	2714.573	--undefined--
3.610234	3	393.042	2431.878	2597.008	--undefined--
3.620234	3	397.025	2232.464	2706.046	--undefined--
3.630234	3	340.806	2233.679	2773.197	--undefined--
3.640234	3	308.750	2356.532	2807.311	--undefined--
3.650234	3	459.239	2595.501	2863.128	--undefined--
3.660234	3	457.093	2630.825	3039.376	--undefined--
3.670234	3	443.441	2681.434	3242.162	--undefined--
3.680234	3	413.396	2699.455	3420.651	--undefined--
3.690234	3	403.225	2699.195	3476.407	--undefined--
3.700234	3	419.602	2704.649	3561.728	--undefined--
3.710234	3	467.698	2714.510	3605.357	--undefined--
3.720234	3	475.830	2707.832	3435.349	--undefined--
3.730234	3	517.263	2598.306	3065.869	--undefined--
3.740234	3	545.544	2670.742	3062.320	--undefined--
3.750234	4	458.104	497.277	2749.443	3779.593
3.760234	4	336.682	719.955	2831.861	3709.040
3.770234	4	342.576	712.137	2847.076	3538.341
3.780234	4	346.251	724.086	2822.239	3689.353
3.790234	4	327.669	729.938	2734.033	3840.123
3.800234	4	332.028	730.130	2742.188	3735.695
3.810234	4	337.830	729.136	2689.466	3750.797
3.820234	4	347.825	732.114	2708.125	3738.390
3.830234	4	377.262	739.433	2719.683	3662.802
3.840234	4	423.173	889.899	2675.056	3496.640
3.850234	4	465.658	1258.281	2681.484	3506.550
3.860234	4	476.990	1315.288	2654.992	3545.608
3.870234	4	485.942	1288.706	2578.207	3472.489
3.880234	4	529.712	1232.463	2449.677	3115.039
3.890234	4	527.010	1096.831	2619.600	3045.354
3.900234	4	411.904	1111.352	2046.476	3389.338
3.910234	4	331.775	1107.968	2734.422	3402.223
3.920234	3	314.954	1158.331	2987.937	--undefined--
3.930234	3	314.660	1218.415	3314.024	--undefined--
3.940234	3	291.017	1251.070	3056.210	--undefined--
3.950234	4	311.137	969.054	2768.470	4117.540
3.960234	4	427.549	941.451	2796.995	3828.496
3.970234	4	520.762	954.669	2723.657	3680.661
3.980234	4	591.276	959.591	2721.794	3689.589
3.990234	4	651.120	974.651	2714.415	3667.972
4.000234	4	684.435	1001.527	2696.798	3619.978
4.010234	4	701.529	1024.397	2662.566	3612.841
4.020234	4	731.014	1045.653	2607.195	3549.222
4.030234	4	764.343	1110.027	2570.539	3484.374
4.040234	4	764.279	1180.551	2563.915	3496.254
4.050234	4	769.686	1190.859	2577.912	3500.423
4.060234	4	748.797	1187.765	2590.455	3527.281
4.070234	4	715.180	1173.777	2601.064	3505.514
4.080234	4	694.479	1210.741	2652.015	3432.480
4.090234	3	697.464	1472.935	2811.384	--undefined--
4.100234	3	705.361	1417.558	2792.600	--undefined--
4.110234	3	716.771	1364.966	2794.914	--undefined--
4.120234	3	703.624	1313.051	2764.334	--undefined--
4.130234	3	673.707	1267.723	2697.185	--undefined--
4.140234	3	658.938	1338.572	2720.639	--undefined--
4.150234	3	690.061	1341.577	2880.699	--undefined--
4.160234	3	902.324	2379.913	3409.749	--undefined--
4.170234	3	897.634	2296.658	2746.468	--undefined--
4.180234	3	877.426	2305.457	2817.882	--undefined--
4.190234	3	734.654	2360.369	2825.255	--undefined--
4.200234	3	462.066	2451.410	2820.398	--undefined--
4.210234	3	498.510	2412.895	2816.650	--undefined--
4.220234	3	549.868	2368.745	2676.903	--undefined--
4.230234	3	593.241	1540.760	2648.108	--undefined--
4.240234	3	619.376	1543.025	2667.024	--undefined--
4.250234	3	656.429	1658.750	2664.739	--undefined--
4.260234	3	652.207	1690.268	2674.674	--undefined--
4.270234	3	639.888	1693.029	2676.221	--undefined--
4.280234	3	632.124	1773.553	2701.301	--undefined--
4.290234	4	584.224	1454.814	2692.049	3350.714
4.300234	4	547.538	1427.008	2682.209	3487.574
4.310234	4	529.190	1660.184	2762.397	3588.249
4.320234	3	637.738	2625.387	3604.673	--undefined--
4.330234	3	685.942	2689.672	3643.249	--undefined--
4.340234	3	724.439	2702.881	2798.768	--undefined--
4.350234	3	749.064	2214.665	2706.705	--undefined--
4.360234	3	758.867	2094.399	2730.761	--undefined--
4.370234	3	724.543	1902.216	2800.474	--undefined--
4.380234	3	639.738	1854.015	2780.637	--undefined--
4.390234	3	531.552	1835.314	2766.902	--undefined--
4.400234	3	454.922	1713.620	2766.802	--undefined--
4.410234	3	403.389	738.140	2755.506	--undefined--
4.420234	3	405.878	2804.076	4234.612	--undefined--
4.430234	3	373.966	2893.461	4231.368	--undefined--
4.440234	3	447.264	3028.213	4185.041	--undefined--
4.450234	4	566.642	2114.429	3155.812	4230.777
4.460234	4	541.417	2220.100	3217.996	4242.392
4.470234	4	575.713	2160.969	3282.781	4183.232
4.480234	4	558.940	2247.773	3325.151	4234.466
4.490234	3	562.076	2893.100	3840.296	--undefined--
4.500234	4	501.533	2162.269	2904.202	4314.577
4.510234	4	556.479	2029.873	2864.118	4303.641
4.520234	4	517.801	1883.872	2816.195	4296.540
4.530234	3	587.890	2499.817	2718.225	--undefined--
4.540234	3	599.857	2298.836	2749.832	--undefined--
4.550234	3	609.571	2212.435	2734.241	--undefined--
4.560234	3	647.410	2112.047	2711.073	--undefined--
4.570234	3	682.010	2087.943	2696.052	--undefined--
4.580234	3	679.226	1980.220	2686.116	--undefined--
4.590234	3	687.369	1840.553	2694.300	--undefined--
4.600234	3	699.334	1755.377	2644.736	--undefined--
4.610234	3	672.624	1555.845	2584.414	--undefined--
4.620234	3	682.796	1465.038	2544.994	--undefined--
4.630234	3	687.187	1378.392	2546.086	--undefined--
4.640234	3	655.143	1206.192	2543.204	--undefined--
4.650234	3	626.416	1071.484	2520.750	--undefined--
4.660234	3	578.258	1029.247	2546.317	--undefined--
4.670234	3	586.683	1013.399	2600.307	--undefined--
4.680234	3	609.913	996.081	2729.114	--undefined--
4.690234	3	425.004	953.405	2561.753	--undefined--
4.700234	3	522.292	1032.253	2564.789	--undefined--
4.710234	3	699.272	1571.437	2397.957	--undefined--
4.720234	4	740.823	1516.026	2097.732	3120.249
4.730234	4	670.063	1410.706	2198.403	3380.776
4.740234	3	745.056	1484.444	2296.653	--undefined--
4.750234	3	767.832	1470.228	2290.726	--undefined--
4.760234	3	775.722	1435.914	2287.352	--undefined--
4.770234	3	798.704	1393.384	2193.656	--undefined--
4.780234	3	809.981	1389.571	2095.679	--undefined--
4.790234	3	786.528	1231.634	2079.359	--undefined--
4.800234	3	764.553	1107.027	2122.027	--undefined--
4.810234	3	755.386	1198.971	1911.244	--undefined--
4.820234	3	736.510	1278.869	1950.625	--undefined--
4.830234	4	671.844	1004.768	2042.493	3927.800
4.840234	3	650.114	1005.597	2101.207	--undefined--
4.850234	3	628.140	994.731	2945.180	--undefined--
4.860234	3	575.147	973.376	2849.026	--undefined--
4.870234	3	525.521	942.957	2492.750	--undefined--
4.880234	3	663.165	902.863	2480.654	--undefined--
4.890234	3	858.359	929.171	2575.119	--undefined--
4.900234	3	919.754	1155.747	2910.204	--undefined--
4.910234	4	792.948	1341.916	3402.379	4254.550
4.920234	4	703.875	1598.859	3384.976	4265.433
4.930234	4	724.248	1880.066	3639.960	4457.075
4.940234	4	793.893	1819.960	3627.245	4432.386
4.950234	4	811.075	1805.493	3634.545	4320.164
4.960234	4	861.277	1815.503	3566.253	4190.764
4.970234	4	1519.058	1854.769	3130.698	4163.609
4.980234	4	1222.777	1898.559	2859.705	4189.584
4.990234	4	1020.318	1950.257	2881.374	4166.549
5.000234	4	873.894	1992.678	2858.111	4163.631
5.010234	4	806.398	2103.137	2826.273	4153.480
5.020234	4	543.276	1948.344	2767.257	4104.026
5.030234	3	760.154	2650.975	2861.086	--undefined--
5.040234	3	815.603	2254.687	2678.742	--undefined--
5.050234	3	820.286	1584.363	2673.048	--undefined--
5.060234	3	590.356	1005.992	2674.653	--undefined--
5.070234	4	350.664	988.503	2682.781	4222.191
5.080234	4	317.579	854.182	2684.241	4116.413
5.090234	3	392.480	2663.093	4330.863	--undefined--
5.100234	3	432.900	2440.840	2677.038	--undefined--
5.110234	4	272.565	1025.386	2733.229	4222.203
5.120234	4	267.632	1007.026	2795.887	4250.095
5.130234	4	233.373	980.388	2805.396	4254.095
5.140234	4	221.180	1047.305	2875.932	4174.927
5.150234	4	226.024	1116.875	2965.027	3771.998
5.160234	4	179.968	1197.058	3005.458	3707.037
5.170234	4	208.431	1359.348	3050.112	3681.875
5.180234	4	326.367	1291.787	3113.489	3606.009
5.190234	4	367.850	1305.723	3036.666	3564.309
5.200234	3	1450.811	2898.368	3614.478	--undefined--
5.210234	4	210.850	1545.365	2897.634	3654.467
5.220234	4	172.669	1491.436	2909.449	3696.279
5.230234	4	376.341	1513.389	2926.359	3968.571
5.240234	4	307.749	1524.166	2901.010	3925.773
5.250234	4	376.429	1529.427	2893.198	3885.006
5.260234	4	446.211	1667.222	2890.120	3832.891
5.270234	4	381.935	1727.332	2816.986	3982.383
5.280234	4	341.071	1682.495	2924.537	4011.551
5.290234	4	387.170	1729.517	2968.932	3952.809
