Time	F0
0.828734375	118.579301941193
0.843734375	106.782269209708
0.858734375	105.550985896623
0.873734375	107.694444611496
0.888734375	110.358067538676
0.903734375	108.534710530095
0.918734375	106.429173405343
0.933734375	105.398455339255
0.948734375	103.341249804096
0.993734375	105.469789063271
1.008734375	105.162041949904
1.053734375	92.0666223790879
1.068734375	91.9825031818844
1.173734375	89.4131893805109
1.188734375	89.3282991940641
1.203734375	85.8458647209143
1.218734375	88.7082461987627
1.233734375	89.3261927181641
1.248734375	91.2301535793175
1.263734375	93.8420755932634
1.278734375	96.4584777568681
1.293734375	97.5445547424848
1.308734375	98.2618949168755
1.323734375	98.8730536887528
1.338734375	98.5327194396914
1.353734375	97.5293789014978
1.368734375	96.2049153101846
1.383734375	95.0469787326594
1.398734375	92.4488267866442
1.413734375	90.9464111077957
1.428734375	90.9968060555621
1.443734375	90.3868132024058
1.458734375	89.9657227566231
1.473734375	89.5255271618548
1.488734375	89.2729859696692
1.503734375	89.5737357083536
1.518734375	89.8599155408046
1.638734375	97.9220671755379
1.653734375	95.1287442982881
1.668734375	90.2382304982383
1.683734375	89.2599080208197
1.728734375	89.7220983767059
1.743734375	93.3669644570168
1.758734375	93.7666566542286
1.773734375	92.272696514524
1.788734375	91.9138860751243
1.803734375	91.0480159980324
1.818734375	89.2430029926754
1.833734375	89.5838241705422
1.848734375	89.6446563078812
1.863734375	89.3644050008676
1.878734375	88.9269747456398
1.893734375	87.8418951507058
1.908734375	86.7680127780299
1.923734375	86.7263104709121
1.938734375	87.5161058052571
1.953734375	88.5938098028464
1.968734375	88.9432550429449
1.983734375	90.0722978132211
1.998734375	98.6359758808745
2.013734375	94.860734384407
2.028734375	93.140288850451
2.043734375	92.0670011083677
2.058734375	91.8250749081843
2.073734375	91.3522388643055
2.088734375	90.2343319405092
2.103734375	88.9297013688582
2.118734375	87.3676235235928
2.133734375	86.9486513555974
2.238734375	96.3351524096793
2.253734375	91.1898283179905
2.268734375	88.3219471026228
2.283734375	86.0304902850115
2.298734375	85.0299459137811
2.313734375	83.9739615546203
2.328734375	81.7990159739737
2.343734375	85.4846104815391
2.358734375	84.7040847675728
2.643734375	85.4020164974743
2.658734375	87.0898002505872
2.673734375	86.7326809451446
2.688734375	87.6776192324257
2.703734375	88.3127545380592
