time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)
0.601234	4	414.696	1305.887	2376.341	3520.094
0.613734	3	1209.369	2364.229	3446.324	--undefined--
0.626234	3	1093.901	2168.948	3132.317	--undefined--
0.638734	3	1202.970	2444.142	3526.796	--undefined--
0.651234	2	1328.470	2853.422	--undefined--	--undefined--
0.663734	3	1132.648	1530.127	2994.077	--undefined--
0.676234	3	1009.048	1978.590	3555.265	--undefined--
0.688734	3	1074.281	2153.440	3601.150	--undefined--
0.701234	3	1127.676	1902.917	2701.626	--undefined--
0.713734	3	1138.732	1521.971	2827.422	--undefined--
0.726234	3	1181.424	1250.370	2878.816	--undefined--
0.738734	3	1094.387	2043.781	3207.766	--undefined--
0.751234	3	901.488	2067.246	3186.184	--undefined--
0.763734	3	856.588	1968.985	3172.382	--undefined--
0.776234	4	835.231	835.784	1977.501	3151.643
0.788734	4	862.340	1286.915	2119.023	3203.559
0.801234	4	703.457	1048.582	2185.398	3216.806
0.813734	4	375.875	1084.363	2160.418	3202.707
0.826234	4	354.792	909.325	2102.525	3234.413
0.838734	4	338.150	930.668	2080.854	3026.111
0.851234	4	388.728	969.215	2076.668	3018.164
0.863734	4	431.501	988.542	2094.467	3078.539
0.876234	4	485.186	1017.210	2082.609	3148.889
0.888734	4	558.222	1073.814	2071.039	3180.500
0.901234	4	612.609	1101.965	2063.365	3168.938
0.913734	4	642.933	1133.216	2047.235	3108.183
0.926234	4	638.595	1140.275	2042.827	3099.271
0.938734	4	619.142	1123.697	2041.684	3093.101
0.951234	4	583.578	1088.654	2030.661	3035.278
0.963734	4	512.211	1045.679	1973.504	3034.446
0.976234	4	539.642	1098.373	1945.193	3004.173
0.988734	4	583.629	1101.060	1948.040	3050.311
1.001234	4	574.692	1095.011	1991.447	3121.711
1.013734	4	547.115	1095.824	2017.431	3259.168
1.026234	4	552.531	1134.103	2104.879	3295.830
1.038734	4	576.401	1095.464	2076.703	3282.596
1.051234	4	504.470	899.250	2084.022	3231.411
1.063734	4	477.069	872.594	2077.292	3125.476
1.076234	4	485.139	896.919	2074.068	3104.901
1.088734	4	513.122	933.997	2140.317	3098.650
1.101234	4	521.178	977.390	2140.457	3076.437
1.113734	4	545.789	1019.144	2125.631	3048.550
1.126234	4	586.864	1058.505	2098.382	3021.769
1.138734	4	614.827	1089.785	2140.020	3087.354
1.151234	4	600.484	1103.654	2151.086	2788.365
1.163734	4	462.117	1105.272	2124.370	2493.935
1.176234	4	377.066	1095.827	2109.231	2473.193
1.188734	4	318.585	1092.627	2106.122	2403.560
1.201234	4	312.256	1097.532	2054.137	2630.186
1.213734	4	320.751	1102.600	2043.839	2757.976
1.226234	4	516.969	1121.812	2064.092	2951.178
1.238734	4	653.160	1148.582	2075.190	3220.881
1.251234	4	679.280	1163.007	2139.731	3271.711
1.263734	4	666.672	1155.767	2114.242	3283.640
1.276234	4	658.469	1155.549	2070.627	3316.254
1.288734	4	667.035	1158.822	2010.503	3318.851
1.301234	4	653.456	1165.962	2075.831	3268.705
1.313734	4	630.473	1177.759	2170.416	3222.020
1.326234	4	609.269	1180.920	2180.300	3215.232
1.338734	4	516.593	1172.777	2119.835	3086.678
1.351234	4	373.831	1193.820	2069.647	2833.832
1.363734	4	351.918	1227.314	2051.089	2920.484
1.376234	4	357.496	1235.767	2003.304	2835.735
1.388734	4	356.227	1279.054	2036.111	2700.371
1.401234	4	367.219	1272.625	2036.297	2717.891
1.413734	4	384.992	1280.533	2163.649	2835.678
1.426234	4	480.087	1264.276	2291.766	3058.083
1.438734	4	551.075	1263.526	2373.011	3231.171
1.451234	4	635.525	1279.812	2241.816	3327.380
1.463734	4	649.475	1281.608	2128.289	3361.742
1.476234	4	634.045	1270.272	2115.361	3368.515
1.488734	4	600.359	1256.283	2042.080	3394.294
1.501234	4	578.512	1285.759	2081.554	3428.393
1.513734	4	552.801	1309.272	2110.110	3389.184
1.526234	4	580.246	1352.096	2105.725	3338.579
1.538734	4	612.943	1337.817	2113.822	3252.814
1.551234	4	547.740	1339.496	2116.074	3258.611
1.563734	4	539.429	1351.939	2393.863	3072.161
1.576234	3	595.260	1313.584	2542.143	--undefined--
1.588734	4	595.424	1285.315	2517.845	3473.924
1.601234	4	649.277	1168.715	2380.613	3453.186
1.613734	4	490.782	1125.277	2413.246	3458.622
1.626234	4	475.904	1104.344	2364.339	3457.664
1.638734	4	485.293	1080.330	2243.361	3355.320
1.651234	4	477.419	1070.714	2192.451	3336.743
1.663734	4	480.379	1068.263	2158.408	3349.652
1.676234	4	521.634	1074.288	2113.026	3328.903
1.688734	4	574.996	1094.771	2050.354	3328.404
1.701234	4	666.429	1141.577	1978.360	3307.496
1.713734	4	616.080	1137.556	2012.843	3149.909
1.726234	4	407.666	1112.748	2009.820	2864.838
1.738734	4	428.789	1123.953	1989.552	2898.320
1.751234	4	519.161	1066.808	2040.430	3026.186
1.763734	4	645.662	1081.656	1782.463	3171.163
1.776234	4	676.533	1107.696	1581.048	3228.795
1.788734	4	696.232	1136.049	1706.513	3229.806
1.801234	4	723.282	1172.117	1784.998	3239.884
1.813734	4	719.118	1185.049	1805.824	3228.046
1.826234	4	729.965	1174.948	1834.373	3233.046
1.838734	4	737.829	1190.677	1798.708	3183.168
1.851234	4	722.520	1184.880	1760.630	3060.263
1.863734	4	626.296	1173.140	1761.321	2895.113
1.876234	4	389.544	1188.920	1883.795	2798.686
1.888734	4	300.229	1245.586	1965.466	2770.946
1.901234	4	282.684	1276.402	1988.811	2734.812
1.913734	4	262.992	1278.773	1992.053	2662.634
1.926234	4	293.216	1284.809	1981.674	2768.383
1.938734	4	396.238	1201.104	2024.602	2994.495
1.951234	4	574.285	1053.205	2025.409	3036.092
1.963734	4	670.110	924.818	1937.707	3107.605
1.976234	3	876.779	1840.890	3130.516	--undefined--
1.988734	3	993.776	1736.014	3101.285	--undefined--
2.001234	3	1191.293	1732.186	3092.501	--undefined--
2.013734	4	882.414	1136.328	1629.315	3136.359
2.026234	4	870.649	972.098	1891.796	3147.869
2.038734	4	777.431	1171.542	2096.874	3124.040
2.051234	4	809.827	1257.856	2060.071	3069.970
2.063734	4	781.137	1361.969	2087.414	3110.472
2.076234	4	736.061	1396.511	2181.867	3134.385
2.088734	4	706.422	1390.709	2254.099	3083.565
2.101234	4	664.179	1389.930	2194.017	3122.591
2.113734	4	636.928	1407.747	2252.080	3007.674
2.126234	4	606.752	1456.133	2541.675	2635.156
2.138734	4	575.789	1531.249	2279.526	2703.993
2.151234	4	521.897	1518.152	2201.667	2808.764
2.163734	4	501.241	1559.945	2143.296	2807.705
2.176234	4	664.582	1551.689	1713.302	2660.229
2.188734	4	562.597	1422.758	2337.114	2533.844
2.201234	4	562.247	1434.241	2115.860	3020.211
2.213734	4	650.951	1342.316	2140.005	3193.512
2.226234	4	530.812	1263.556	2140.589	3174.349
2.238734	4	406.811	1435.090	2091.885	3121.280
2.251234	4	393.812	1507.025	2055.473	3059.787
2.263734	4	385.436	1513.899	2055.479	3017.901
2.276234	4	380.671	1585.272	2072.602	3013.216
2.288734	4	354.797	1739.561	2227.708	3053.876
2.301234	4	342.949	1753.597	2299.029	3072.445
2.313734	4	326.950	1799.341	2548.708	3253.967
2.326234	4	315.411	1775.904	2475.280	3393.380
2.338734	3	348.799	1781.892	2531.487	--undefined--
2.351234	3	350.860	1782.240	2450.262	--undefined--
2.363734	4	339.737	1727.301	2340.224	3337.117
2.376234	4	355.246	1915.625	2354.735	3298.272
2.388734	3	937.963	2055.529	3120.393	--undefined--
2.401234	4	508.538	1591.677	2465.670	3643.795
2.413734	4	400.852	1693.212	2530.955	3577.035
2.426234	4	388.901	1745.109	2536.062	3503.449
2.438734	4	400.919	1805.740	2446.807	3467.015
2.451234	4	438.219	1830.915	2323.476	3469.674
2.463734	4	464.443	1763.819	2239.492	3452.641
2.476234	4	488.329	1696.963	2057.290	3468.110
2.488734	4	536.026	1693.965	2016.321	3482.837
2.501234	4	555.806	1541.218	2090.582	3470.119
2.513734	4	590.984	1582.479	2143.210	3425.837
2.526234	4	635.071	1596.085	2194.541	3378.894
2.538734	4	708.354	1202.546	2239.580	3303.995
2.551234	4	805.938	1180.203	2139.007	3284.383
2.563734	4	866.506	1391.135	1762.643	3204.832
2.576234	4	880.175	1615.018	1633.680	3215.151
2.588734	4	809.646	1526.423	1564.534	3221.422
2.601234	4	805.692	1106.120	1591.326	3261.009
2.613734	4	822.744	1022.162	1570.383	3301.900
2.626234	4	851.936	1126.683	1666.700	3319.085
2.638734	4	732.020	1136.681	1860.004	3384.042
2.651234	4	704.620	1145.669	1757.706	3471.488
2.663734	4	718.013	1086.874	1708.981	3425.295
2.676234	4	574.823	1206.813	1746.467	3478.136
2.688734	3	528.815	1324.762	2099.521	--undefined--
2.701234	3	514.468	1345.587	1776.455	--undefined--
2.713734	3	776.090	1501.749	3454.864	--undefined--
2.726234	3	1021.954	1508.443	3362.301	--undefined--
2.738734	3	1174.466	1915.011	3324.432	--undefined--
2.751234	3	1233.644	2159.251	3526.049	--undefined--
2.763734	3	1260.588	2175.392	3571.120	--undefined--
2.776234	3	1107.730	1819.866	3504.611	--undefined--
2.788734	3	990.259	1652.057	3424.473	--undefined--
2.801234	3	1060.545	1763.709	3443.906	--undefined--
2.813734	3	1089.388	1901.292	3441.358	--undefined--
2.826234	3	1090.814	1813.429	3453.038	--undefined--
2.838734	4	502.195	1218.253	2157.971	3522.159
2.851234	4	480.466	1213.109	2194.731	3563.044
2.863734	4	467.040	1165.933	2129.763	3626.423
2.876234	3	1153.845	2058.962	3639.212	--undefined--
2.888734	3	1141.912	2001.549	3500.873	--undefined--
2.901234	3	1134.529	2015.474	3477.619	--undefined--
2.913734	3	1192.051	2001.726	3122.476	--undefined--
2.926234	3	1155.868	1961.476	3159.852	--undefined--
2.938734	3	1122.719	1943.384	3037.073	--undefined--
2.951234	3	1098.306	2088.727	3345.168	--undefined--
2.963734	3	1078.628	2082.911	3550.217	--undefined--
2.976234	3	978.054	1987.587	2046.515	--undefined--
2.988734	3	1015.900	1952.093	2150.404	--undefined--
3.001234	3	1084.186	1870.831	2983.159	--undefined--
3.013734	3	1126.406	1966.811	2874.473	--undefined--
3.026234	3	1121.640	1965.144	2843.260	--undefined--
3.038734	3	985.439	1924.780	2766.326	--undefined--
3.051234	4	982.211	1916.856	3324.745	3474.109
3.063734	3	1183.007	1917.111	3060.416	--undefined--
3.076234	3	1204.867	1854.498	2851.319	--undefined--
3.088734	3	1173.872	1869.128	2743.604	--undefined--
3.101234	3	1211.981	1974.180	2869.581	--undefined--
3.113734	3	1230.069	1978.873	2905.769	--undefined--
3.126234	3	1061.629	1958.168	2132.514	--undefined--
3.138734	3	1039.429	1859.936	2682.820	--undefined--
3.151234	3	1057.340	1865.277	2768.045	--undefined--
3.163734	3	1190.494	1949.489	2769.636	--undefined--
3.176234	3	1257.589	2063.533	2953.891	--undefined--
3.188734	2	1305.225	2016.857	--undefined--	--undefined--
3.201234	2	1410.802	1964.074	--undefined--	--undefined--
3.213734	4	675.897	1635.321	2007.623	3784.845
3.226234	4	601.968	1615.437	2308.946	3768.053
3.238734	4	403.472	1595.959	2181.433	3821.434
3.251234	3	467.543	1801.021	1913.187	--undefined--
3.263734	4	612.676	1568.077	1960.757	3646.036
3.276234	3	644.453	1470.759	1961.262	--undefined--
3.288734	3	594.624	1407.036	2068.322	--undefined--
3.301234	4	507.571	1330.119	2239.866	3800.454
3.313734	3	1083.439	2053.517	3594.449	--undefined--
3.326234	4	802.706	1984.424	2255.645	3587.868
3.338734	4	772.012	1917.992	2248.739	3602.778
3.351234	4	576.790	1776.084	2274.775	3649.308
3.363734	3	961.431	2066.703	3737.672	--undefined--
3.376234	4	835.951	859.515	2025.724	3670.755
3.388734	3	806.972	2035.403	3556.112	--undefined--
3.401234	3	868.690	2050.304	3765.865	--undefined--
3.413734	2	1114.302	2040.256	--undefined--	--undefined--
3.426234	3	1259.925	2072.036	3695.551	--undefined--
3.438734	3	1230.613	2062.882	3621.718	--undefined--
3.451234	3	1041.922	2056.907	3057.827	--undefined--
3.463734	3	1016.947	2267.410	3455.367	--undefined--
3.476234	3	1123.780	2170.224	3636.344	--undefined--
3.488734	3	1165.588	2154.137	3617.569	--undefined--
3.501234	3	1132.190	2428.736	2599.049	--undefined--
3.513734	3	1033.925	2093.935	2825.280	--undefined--
3.526234	3	104.188	1196.823	2415.563	--undefined--
3.538734	2	1276.031	2537.981	--undefined--	--undefined--
3.551234	3	1315.466	1807.611	2685.635	--undefined--
3.563734	3	1051.160	1908.530	2951.102	--undefined--
3.576234	3	1184.419	1815.257	2967.025	--undefined--
3.588734	3	1236.178	1752.905	2858.106	--undefined--
3.601234	3	1283.139	1678.854	2804.540	--undefined--
