time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)
1.388234	4	739.999	1236.714	3302.660	4110.996
1.400734	4	773.049	1136.625	3290.264	4152.508
1.413234	4	786.910	1081.564	3246.945	4074.025
1.425734	4	737.581	994.156	3096.444	4106.832
1.438234	4	551.492	1102.870	3129.642	4174.529
1.450734	4	517.304	969.365	3166.948	4217.656
1.463234	4	501.959	878.422	3159.253	4220.086
1.475734	4	482.021	858.131	3235.280	4196.222
1.488234	4	491.708	794.478	3266.447	4014.311
1.500734	4	508.639	671.359	3277.042	3978.051
1.513234	4	508.085	751.720	3241.932	4046.454
1.525734	4	501.581	847.913	3220.118	4031.097
1.538234	4	494.803	900.524	3224.065	3918.252
1.550734	4	464.768	919.558	3154.844	3875.129
1.563234	4	451.345	915.372	3096.382	4021.132
1.575734	4	442.418	930.261	3148.731	4085.076
1.588234	4	449.781	927.909	3261.092	4033.001
1.600734	4	448.846	931.617	3233.118	4037.371
1.613234	4	454.914	959.618	3192.322	3989.540
1.625734	4	462.053	990.127	3193.039	3929.350
1.638234	4	468.405	848.675	3211.007	3969.978
1.650734	4	486.519	891.924	3167.670	4104.890
1.663234	4	540.403	1737.158	3209.931	4375.713
1.675734	4	690.447	1658.530	3166.109	4315.025
1.688234	4	684.320	1541.234	3216.929	4105.738
1.700734	4	714.086	1504.407	3148.346	3789.185
1.713234	4	742.849	1482.144	3075.953	3747.534
1.725734	4	789.442	1382.039	3202.770	3714.829
1.738234	4	840.140	1389.530	3263.890	3764.082
1.750734	4	830.369	1420.967	3273.716	3812.061
1.763234	4	816.951	1409.618	3265.029	3827.742
1.775734	4	778.161	1379.930	3264.168	3817.471
1.788234	4	726.481	1323.222	3270.796	3873.448
1.800734	4	685.229	1351.356	3178.335	3857.175
1.813234	4	676.394	1392.930	2993.800	3683.986
1.825734	4	669.864	1390.078	2969.352	3543.130
1.838234	4	548.362	1330.021	3229.674	3405.073
1.850734	4	438.071	1305.321	3377.506	3553.346
1.863234	4	411.737	1437.561	2867.519	3832.765
1.875734	4	396.262	1442.621	2734.995	3860.789
1.888234	4	394.461	1454.215	2915.550	3929.808
1.900734	4	379.723	1406.559	3002.609	4040.400
1.913234	4	365.802	1400.631	3025.405	4041.610
1.925734	4	367.017	1380.959	3031.721	4751.971
1.938234	3	393.569	1355.225	3032.128	--undefined--
1.950734	3	557.177	1504.753	3010.426	--undefined--
1.963234	3	866.596	1596.674	2948.862	--undefined--
1.975734	3	862.182	1494.723	2970.039	--undefined--
1.988234	3	690.938	1358.793	3006.446	--undefined--
2.000734	3	798.218	1326.777	3098.764	--undefined--
2.013234	3	1661.815	3098.052	4473.250	--undefined--
2.025734	3	1568.888	3004.452	4271.401	--undefined--
2.038234	4	1546.399	2526.643	3091.894	4346.105
2.050734	3	1590.106	3140.870	4248.705	--undefined--
2.063234	3	1587.756	3129.406	3907.637	--undefined--
2.075734	3	1594.819	3191.344	3890.317	--undefined--
2.088234	3	1503.164	3112.425	4307.641	--undefined--
2.100734	3	1208.854	3057.125	3894.037	--undefined--
2.113234	4	651.219	1870.817	3151.602	4494.154
2.125734	4	661.611	1752.659	3166.235	4529.732
2.138234	4	666.911	1544.852	3225.953	4365.939
2.150734	4	717.556	1514.336	3322.332	4098.038
2.163234	4	742.103	1512.876	3672.628	3769.964
2.175734	4	677.187	1501.278	3714.126	3917.762
2.188234	4	699.875	1444.029	3207.060	3997.271
2.200734	4	752.650	1462.424	3030.826	4175.242
2.213234	4	742.772	1444.507	2989.211	4256.501
2.225734	4	766.378	1449.727	3220.929	4258.401
2.238234	4	746.936	1458.781	3263.762	4174.076
2.250734	4	754.440	1552.513	3472.784	4011.098
2.263234	4	751.277	1594.233	3771.692	3777.835
2.275734	4	758.186	1503.135	3259.675	4161.649
2.288234	4	701.017	1396.654	3286.229	4411.344
2.300734	3	653.789	1385.365	3264.846	--undefined--
2.313234	3	748.902	1443.251	3220.051	--undefined--
2.325734	3	870.508	1388.402	3280.756	--undefined--
2.338234	3	1169.391	1934.462	3477.658	--undefined--
2.350734	3	1003.564	2318.690	3528.602	--undefined--
2.363234	3	872.786	2334.618	3482.605	--undefined--
2.375734	3	1067.668	2377.414	4033.603	--undefined--
2.388234	4	484.701	1684.996	3594.553	4641.836
2.400734	2	1659.650	3593.047	--undefined--	--undefined--
2.413234	3	1654.403	2996.435	3601.702	--undefined--
2.425734	3	838.249	1723.334	3512.756	--undefined--
2.438234	2	1740.016	3596.251	--undefined--	--undefined--
2.450734	3	1638.375	1644.521	3705.876	--undefined--
2.463234	4	1581.977	1609.887	3614.669	4617.205
2.475734	3	1626.560	2954.126	3565.110	--undefined--
2.488234	3	715.439	1767.815	3466.505	--undefined--
2.500734	3	708.734	1376.421	3676.140	--undefined--
2.513234	4	550.444	943.190	3404.965	3987.736
2.525734	4	447.362	999.070	2916.593	3526.719
2.538234	4	451.952	1000.162	2830.026	3498.484
2.550734	4	459.129	1050.233	2762.123	3579.888
2.563234	4	470.410	1104.667	2896.026	3612.885
2.575734	4	484.428	1152.230	2814.764	3603.899
2.588234	4	468.312	1178.867	2569.806	3645.883
2.600734	4	433.340	1228.586	2620.947	3624.826
2.613234	4	424.338	1240.623	2689.441	3295.589
2.625734	4	429.010	1129.980	2690.728	3265.824
2.638234	4	419.148	1332.394	2701.081	4110.904
2.650734	4	481.114	1501.696	2977.103	4179.464
2.663234	4	527.526	1441.581	3221.544	4170.650
2.675734	4	569.210	1427.377	3115.704	3654.533
2.688234	4	609.120	1431.219	2590.279	3603.651
2.700734	4	620.434	1420.231	2435.492	3584.576
2.713234	4	574.788	1364.395	2301.081	3600.352
2.725734	4	516.717	1343.733	2338.213	3778.187
2.738234	4	551.171	1300.496	2634.088	3780.175
2.750734	4	623.110	1293.868	2878.281	4137.318
2.763234	4	649.731	1333.732	2895.053	4248.066
2.775734	4	719.311	1376.487	3126.642	4019.484
2.788234	4	726.647	1278.418	2911.430	3641.783
2.800734	4	698.825	1282.718	2772.479	3637.221
2.813234	4	690.669	1274.823	2706.620	3620.231
2.825734	4	684.721	1241.587	2683.456	3584.225
2.838234	4	683.015	1231.607	2713.473	3572.285
2.850734	4	705.495	1231.399	2758.056	3598.763
2.863234	4	739.285	1217.610	2826.683	3613.068
2.875734	4	743.966	1314.986	2905.989	3610.584
2.888234	4	776.245	1378.916	2917.270	3630.315
2.900734	4	827.447	1415.814	2952.232	3644.963
2.913234	4	814.401	1429.160	2820.681	3616.306
2.925734	4	744.855	1314.993	2626.292	3596.106
2.938234	4	682.519	1225.700	2554.157	3597.777
2.950734	4	583.559	1192.257	2652.951	3658.578
2.963234	4	657.392	1227.449	2820.548	3679.903
2.975734	4	644.045	1209.826	2840.991	3670.037
2.988234	4	658.306	1184.204	2820.680	3708.797
3.000734	4	735.794	1204.012	2904.730	3680.790
3.013234	4	788.220	1380.810	3057.857	3515.857
3.025734	4	504.259	1725.883	2610.929	3688.814
3.038234	4	419.444	2043.732	2736.055	3707.562
3.050734	4	426.089	2238.039	2865.050	3736.976
3.063234	4	434.313	2243.618	2958.023	3771.511
3.075734	4	417.206	2234.247	2994.694	3835.932
3.088234	4	395.668	2223.436	2991.433	3965.315
3.100734	4	381.978	2227.429	2888.645	3994.991
3.113234	4	364.716	2326.248	2766.783	3916.237
3.125734	4	393.510	2297.307	2812.026	3940.354
3.138234	4	406.137	2248.381	2851.063	3955.939
3.150734	4	433.616	1815.208	3112.550	4121.288
3.163234	4	418.165	1717.270	3203.089	4171.598
3.175734	4	422.457	1715.951	3171.463	4160.731
3.188234	4	430.024	1891.038	3038.205	4072.506
3.200734	4	419.286	2122.806	3183.636	3971.599
3.213234	4	405.715	2172.596	3260.908	3997.422
3.225734	4	405.866	1977.063	3172.155	4220.249
3.238234	3	1787.336	3037.845	3250.881	--undefined--
3.250734	3	1785.342	3000.828	3509.230	--undefined--
3.263234	4	415.033	1971.592	3152.146	4217.323
3.275734	4	581.402	1934.337	2909.959	3761.544
3.288234	4	621.138	1878.705	2853.206	3738.910
3.300734	4	674.393	1809.677	2800.273	3697.071
3.313234	4	693.804	1765.227	2847.121	3702.799
3.325734	4	683.037	1736.814	2752.611	3739.977
3.338234	4	698.550	1697.889	2686.547	3737.745
3.350734	4	727.736	1669.095	2972.790	3724.618
3.363234	4	686.290	1659.637	3053.769	3719.938
3.375734	4	658.828	1657.060	3227.925	4227.943
3.388234	4	649.662	1677.213	3342.761	4304.730
3.400734	4	647.850	1717.291	3303.043	4259.787
3.413234	4	845.707	1945.688	3379.559	4295.014
3.425734	3	1141.603	3536.312	3574.540	--undefined--
3.438234	3	1697.028	3243.699	4061.773	--undefined--
3.450734	3	1844.145	3196.874	4118.434	--undefined--
3.463234	4	221.109	1881.593	3121.095	4163.392
3.475734	4	509.769	1875.015	2983.297	3921.925
3.488234	4	539.061	1866.284	2949.526	3834.238
3.500734	4	509.822	1846.303	2862.942	3729.228
3.513234	4	421.982	1832.319	2860.032	3824.434
3.525734	4	402.383	1651.764	2729.598	3943.018
3.538234	4	396.938	1592.653	2706.342	3937.846
3.550734	4	398.071	1666.133	2724.009	3925.410
3.563234	4	409.588	1636.660	2758.396	3886.216
3.575734	4	449.586	1647.340	3080.889	3085.920
3.588234	4	627.322	1281.400	1647.034	3134.494
3.600734	3	691.822	1442.499	3048.879	--undefined--
3.613234	4	682.801	1178.528	2975.287	3244.705
3.625734	4	644.496	1120.567	2949.462	3085.104
3.638234	4	543.167	1103.570	2399.687	3394.585
3.650734	4	477.983	1183.843	2665.394	3308.853
3.663234	4	458.731	1492.693	2699.465	3300.696
3.675734	4	477.681	1575.866	2748.880	3363.703
3.688234	4	519.035	1663.654	2634.322	3651.181
3.700734	4	501.174	1783.892	2538.682	3863.841
3.713234	4	480.044	1717.104	2520.088	3857.058
3.725734	4	445.713	1667.648	2428.854	3873.794
3.738234	4	417.144	1676.746	2556.128	3775.251
3.750734	4	389.723	1723.430	2587.434	3680.460
3.763234	4	339.883	1704.839	2561.877	3740.736
3.775734	4	351.513	1689.549	2571.426	3693.402
3.788234	4	395.825	1808.434	2613.381	3717.612
3.800734	4	414.216	2052.037	2769.353	3738.133
3.813234	4	427.407	2197.407	2931.358	3758.151
3.825734	4	437.463	2205.528	2968.833	3761.631
3.838234	4	457.369	2166.136	2890.972	3739.186
3.850734	4	509.585	2127.282	2772.687	3744.207
3.863234	4	562.886	2020.914	2590.855	3733.177
3.875734	4	596.081	1881.904	2490.056	3779.823
3.888234	4	647.977	1743.970	2554.250	3740.051
3.900734	4	665.841	1660.896	2775.176	3708.357
3.913234	4	596.857	1599.435	2908.806	3747.841
3.925734	4	545.887	1576.773	3019.264	3770.688
3.938234	4	597.139	1540.154	3014.837	3705.168
3.950734	4	645.763	1559.966	2969.716	3627.804
3.963234	4	637.284	1579.556	2949.395	3640.863
3.975734	4	612.644	1567.282	2978.568	3634.307
3.988234	4	574.438	1561.521	3190.050	3452.140
4.000734	4	466.661	1539.225	2908.311	3405.394
4.013234	4	412.352	1416.719	2956.496	3250.561
4.025734	4	410.546	1343.163	3014.773	3713.329
4.038234	3	411.624	1589.844	3163.118	--undefined--
4.050734	3	488.795	1637.771	3141.191	--undefined--
4.063234	3	448.481	1473.875	3189.419	--undefined--
4.075734	4	415.344	1173.618	3256.537	3602.913
4.088234	4	421.452	1016.280	2938.072	3273.768
4.100734	4	432.333	974.498	3210.387	3424.837
4.113234	3	444.772	1466.177	3189.398	--undefined--
4.125734	3	431.459	1326.763	3124.168	--undefined--
4.138234	4	436.815	1207.916	2731.789	4121.259
4.150734	4	458.367	1499.950	2194.934	4173.768
4.163234	4	453.746	1236.654	2890.692	4177.697
4.175734	4	450.351	1020.537	3148.738	4074.845
4.188234	4	448.687	990.625	3197.976	3998.068
4.200734	4	434.888	1017.418	3205.245	3960.250
4.213234	4	412.135	1052.664	3092.973	3937.830
4.225734	4	379.662	1002.159	3064.366	3939.459
4.238234	4	393.106	990.597	3243.412	4016.383
4.250734	4	415.873	1012.678	3244.316	4139.175
4.263234	4	425.411	1021.220	3295.368	4225.002
4.275734	3	453.542	1012.250	3356.103	--undefined--
4.288234	4	435.311	1016.213	3178.648	4723.060
4.300734	3	450.500	978.072	3240.506	--undefined--
4.313234	3	489.210	977.445	3294.220	--undefined--
4.325734	3	507.528	1112.744	3353.118	--undefined--
4.338234	3	449.584	1709.890	3200.855	--undefined--
4.350734	4	709.483	1661.665	3072.968	4350.440
4.363234	4	653.653	1617.017	3109.695	4291.135
4.375734	4	634.519	1544.423	3164.069	4192.799
4.388234	4	692.229	1543.262	3313.905	3915.835
4.400734	4	702.453	1539.932	3322.509	3829.064
4.413234	4	670.858	1440.071	3425.000	3863.443
4.425734	4	642.336	1414.530	3269.052	3722.829
4.438234	4	470.313	1698.168	3464.101	3591.661
4.450734	3	650.201	1671.475	3509.599	--undefined--
4.463234	3	811.705	1631.369	3459.104	--undefined--
4.475734	4	907.272	972.458	3546.308	3779.197
4.488234	3	798.576	1607.729	3631.409	--undefined--
4.500734	3	804.720	2183.612	3565.122	--undefined--
4.513234	4	784.248	1551.431	3086.768	3997.973
4.525734	4	822.129	1588.785	3228.389	4032.611
4.538234	3	879.278	1476.162	3288.498	--undefined--
4.550734	4	808.377	1458.757	3313.444	4205.921
4.563234	4	804.858	1322.405	3261.250	4113.713
4.575734	3	761.959	1736.888	3472.626	--undefined--
4.588234	3	841.999	1774.071	3476.210	--undefined--
4.600734	3	790.022	1777.153	3449.781	--undefined--
4.613234	3	881.345	1893.708	3557.626	--undefined--
4.625734	3	794.657	1950.562	3528.270	--undefined--
4.638234	3	751.731	2012.361	3365.892	--undefined--
4.650734	3	853.114	2067.273	3439.614	--undefined--
4.663234	3	936.393	2100.205	3576.576	--undefined--
4.675734	3	918.734	2027.230	3430.806	--undefined--
4.688234	3	892.351	1704.130	3161.797	--undefined--
4.700734	3	849.627	1511.583	3014.855	--undefined--
4.713234	3	874.261	1510.001	3161.140	--undefined--
4.725734	3	1038.013	1740.354	3476.327	--undefined--
4.738234	2	1135.021	2630.466	--undefined--	--undefined--
4.750734	2	1063.461	2834.212	--undefined--	--undefined--
4.763234	2	969.938	2300.122	--undefined--	--undefined--
4.775734	1	2299.550	--undefined--	--undefined--	--undefined--
4.788234	1	2299.555	--undefined--	--undefined--	--undefined--
4.800734	1	2299.559	--undefined--	--undefined--	--undefined--
4.813234	2	1068.502	2282.891	--undefined--	--undefined--
4.825734	2	1327.102	2721.952	--undefined--	--undefined--
