time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)
2.340234	4	628.841	2314.086	3712.689	4313.305
2.350234	4	539.471	2312.687	3898.894	4517.806
2.360234	4	457.815	2027.379	3602.555	4442.695
2.370234	4	455.105	1608.697	3299.320	4273.398
2.380234	4	459.430	1513.042	3310.425	4280.836
2.390234	3	456.651	1442.046	3310.003	--undefined--
2.400234	3	432.298	1427.244	3318.567	--undefined--
2.410234	4	400.396	1417.846	3387.939	4493.987
2.420234	3	1084.014	3428.421	3750.814	--undefined--
2.430234	3	1269.069	3493.420	4038.899	--undefined--
2.440234	3	1530.893	3530.418	4000.176	--undefined--
2.450234	3	1491.815	3717.879	4023.236	--undefined--
2.460234	3	1403.953	3792.715	4494.834	--undefined--
2.470234	3	1337.774	3740.973	4568.464	--undefined--
2.480234	3	1397.720	3730.815	4503.187	--undefined--
2.490234	3	1531.147	3869.389	4195.253	--undefined--
2.500234	4	729.478	2071.234	3553.963	4453.106
2.510234	4	684.616	1875.035	3288.970	4424.487
2.520234	4	610.328	1727.535	3194.924	4437.429
2.530234	4	580.391	1598.750	3108.006	4330.315
2.540234	4	593.100	1550.523	3009.012	4135.970
2.550234	4	597.348	1514.458	3032.273	4144.743
2.560234	4	568.952	1491.318	3107.838	4085.907
2.570234	4	527.854	1505.869	3061.650	4024.951
2.580234	4	527.650	1511.835	3078.400	4048.773
2.590234	4	440.923	1463.941	3075.575	4063.379
2.600234	4	388.778	1466.940	2949.823	4124.845
2.610234	4	511.887	1461.988	2915.374	4217.593
2.620234	4	610.032	1191.773	2947.407	4013.441
2.630234	4	614.628	1206.412	2919.743	3724.437
2.640234	4	652.539	1251.136	2902.293	3693.072
2.650234	4	681.734	1294.249	2851.638	3697.905
2.660234	4	684.177	1408.879	2804.104	3755.441
2.670234	4	681.531	1452.467	2825.471	3797.027
2.680234	4	679.141	1497.940	2945.221	3765.854
2.690234	4	660.148	1512.820	3026.496	4034.346
2.700234	3	635.158	1485.739	2968.647	--undefined--
2.710234	3	625.997	1481.407	2968.450	--undefined--
2.720234	3	641.034	1549.122	3303.434	--undefined--
2.730234	3	717.069	2645.343	3999.266	--undefined--
2.740234	4	671.445	2090.257	3749.527	4715.029
2.750234	4	725.021	2201.253	3775.565	4687.806
2.760234	4	747.387	2220.048	3765.831	4649.468
2.770234	4	763.957	2144.063	3776.178	4663.688
2.780234	4	729.317	2026.650	3686.731	4664.235
2.790234	4	600.278	1884.446	3969.916	4701.983
2.800234	4	709.095	1904.517	3060.306	4695.565
2.810234	4	674.469	1927.863	2788.075	4700.587
2.820234	4	667.022	1946.322	3050.162	4717.681
2.830234	4	689.490	1979.969	3208.507	4722.557
2.840234	3	771.854	1998.642	3475.543	--undefined--
2.850234	3	846.763	2234.086	4316.467	--undefined--
2.860234	3	823.016	2300.106	4395.653	--undefined--
2.870234	3	912.387	2317.151	4231.557	--undefined--
2.880234	3	1649.556	2652.815	4178.119	--undefined--
2.890234	3	1759.057	2818.458	4167.946	--undefined--
2.900234	3	1753.155	2843.159	4083.250	--undefined--
2.910234	3	1782.826	2774.940	3938.255	--undefined--
2.920234	2	1800.374	3277.618	--undefined--	--undefined--
2.930234	3	591.330	1825.493	3202.072	--undefined--
2.940234	4	561.727	1770.556	3122.965	4696.005
2.950234	4	547.261	1601.429	3022.957	4549.929
2.960234	3	564.425	1535.140	3030.365	--undefined--
2.970234	3	605.024	1534.883	3039.140	--undefined--
2.980234	3	633.405	1514.820	3021.314	--undefined--
2.990234	3	634.157	1517.935	3009.097	--undefined--
3.000234	4	631.000	1464.642	3051.828	4499.377
3.010234	3	644.459	1452.347	3081.235	--undefined--
3.020234	4	626.525	1441.843	3117.245	4452.842
3.030234	3	591.595	1425.067	3241.122	--undefined--
3.040234	3	534.617	1455.568	3206.416	--undefined--
3.050234	3	471.256	1568.136	3244.325	--undefined--
3.060234	3	325.800	1546.622	3253.499	--undefined--
3.070234	3	391.900	1714.552	3360.324	--undefined--
3.080234	3	223.130	1680.417	3202.587	--undefined--
3.090234	3	217.080	1718.706	3094.191	--undefined--
3.100234	3	208.206	1724.632	3121.234	--undefined--
3.110234	3	211.218	1827.897	3142.539	--undefined--
3.120234	3	195.686	1905.863	3033.385	--undefined--
3.130234	3	131.487	1939.469	2983.285	--undefined--
3.140234	2	1909.242	2981.656	--undefined--	--undefined--
3.150234	2	2095.650	3094.232	--undefined--	--undefined--
3.160234	2	2148.531	3148.636	--undefined--	--undefined--
3.170234	2	2202.161	3249.021	--undefined--	--undefined--
3.180234	2	2207.861	3256.322	--undefined--	--undefined--
3.190234	2	2164.186	3048.993	--undefined--	--undefined--
3.200234	2	2099.594	3270.124	--undefined--	--undefined--
3.210234	3	1037.673	2073.334	3432.973	--undefined--
3.220234	3	1672.113	2111.670	3515.924	--undefined--
3.230234	3	1681.162	2165.073	3438.703	--undefined--
3.240234	3	1916.288	1942.398	3344.781	--undefined--
3.250234	3	1719.325	2197.886	3243.331	--undefined--
3.260234	3	1582.116	2531.063	3258.146	--undefined--
3.270234	3	1624.348	2909.973	2938.303	--undefined--
3.280234	3	1637.685	2737.717	2940.119	--undefined--
3.290234	3	1336.554	1854.351	2969.578	--undefined--
3.300234	2	1874.155	2995.383	--undefined--	--undefined--
3.310234	2	1946.818	3227.165	--undefined--	--undefined--
3.320234	2	1906.009	3198.907	--undefined--	--undefined--
3.330234	2	1848.001	3066.378	--undefined--	--undefined--
3.340234	3	920.305	1821.522	3154.226	--undefined--
3.350234	3	1750.093	2082.422	3392.684	--undefined--
3.360234	3	1399.437	2376.103	3460.755	--undefined--
3.370234	3	1464.842	2445.946	3387.907	--undefined--
3.380234	3	1614.570	2261.282	3466.727	--undefined--
3.390234	3	1650.817	1908.704	3511.934	--undefined--
3.400234	3	1815.635	1931.912	3534.752	--undefined--
3.410234	3	1797.764	1996.020	3442.329	--undefined--
3.420234	3	347.828	1765.385	3263.158	--undefined--
3.430234	3	662.080	1859.461	3179.143	--undefined--
3.440234	3	692.174	1938.096	3082.327	--undefined--
3.450234	3	598.645	1922.993	2973.725	--undefined--
3.460234	3	508.319	1927.654	2904.834	--undefined--
3.470234	3	486.638	1998.952	2799.782	--undefined--
3.480234	3	819.983	2087.339	3002.213	--undefined--
3.490234	3	988.037	2087.441	3225.182	--undefined--
3.500234	3	1514.993	2006.349	3478.386	--undefined--
3.510234	3	1649.624	2068.023	3590.136	--undefined--
3.520234	3	1395.220	1992.592	3325.911	--undefined--
3.530234	3	608.444	2002.314	3200.888	--undefined--
3.540234	3	874.714	2087.793	3525.717	--undefined--
3.550234	3	1126.872	2193.605	3488.221	--undefined--
3.560234	3	1229.878	2175.857	3417.740	--undefined--
3.570234	3	1274.653	2081.406	3447.131	--undefined--
3.580234	3	1455.841	1908.823	3434.875	--undefined--
3.590234	3	1069.936	1558.483	3507.015	--undefined--
3.600234	3	1298.314	1944.158	3542.379	--undefined--
3.610234	3	1156.098	2073.340	3512.954	--undefined--
3.620234	3	1158.312	2266.213	3476.221	--undefined--
3.630234	3	1165.798	2259.894	3478.170	--undefined--
3.640234	3	1063.569	2199.684	3559.736	--undefined--
3.650234	3	932.635	2198.008	3516.188	--undefined--
3.660234	3	903.581	2055.458	3544.562	--undefined--
3.670234	3	831.297	2089.802	3575.212	--undefined--
3.680234	3	641.891	2118.351	3366.341	--undefined--
3.690234	3	687.738	2107.207	3192.280	--undefined--
3.700234	3	881.780	2185.896	3337.080	--undefined--
3.710234	3	1181.007	2392.771	3551.682	--undefined--
3.720234	3	1147.784	2288.547	3561.252	--undefined--
3.730234	3	808.241	2024.989	3324.884	--undefined--
3.740234	3	778.230	1982.417	3143.982	--undefined--
3.750234	3	814.423	1899.869	3162.914	--undefined--
3.760234	3	764.863	1953.970	3222.357	--undefined--
3.770234	3	805.092	1955.292	3235.401	--undefined--
3.780234	3	834.043	2025.272	3063.405	--undefined--
3.790234	3	870.248	1976.630	3127.736	--undefined--
3.800234	3	735.089	1919.880	3237.683	--undefined--
3.810234	3	1373.096	2487.121	3094.965	--undefined--
3.820234	3	1433.409	2079.784	3135.586	--undefined--
3.830234	3	1385.999	2081.421	3138.854	--undefined--
3.840234	3	1314.360	2201.919	3091.708	--undefined--
3.850234	3	1031.386	1902.825	3174.777	--undefined--
3.860234	3	779.033	1752.714	3172.272	--undefined--
3.870234	3	567.109	1761.696	3016.766	--undefined--
3.880234	3	344.132	1782.983	2945.339	--undefined--
3.890234	3	1780.861	2324.538	3159.153	--undefined--
3.900234	3	608.072	1864.709	3254.533	--undefined--
