Time	F0
0.910765625	219.993702659401
0.915453125	226.213043580582
0.920140625	223.143423613892
0.924828125	223.136412985964
0.929515625	222.684822262919
0.934203125	220.841223448352
0.938890625	219.047756977276
0.943578125	218.711891049232
0.948265625	217.403756086466
0.952953125	218.146667340899
0.957640625	217.249900310365
0.962328125	215.932771291272
0.967015625	215.039019855787
0.971703125	215.756212841906
0.976390625	215.305655188273
0.981078125	214.224028849896
0.985765625	214.171645319881
0.990453125	214.302747482705
0.995140625	212.754043027427
0.999828125	211.661700920833
1.004515625	209.906707521137
1.009203125	210.203103073955
1.013890625	215.642518554813
1.018578125	213.436432522847
1.023265625	212.776220474112
1.027953125	210.071109591531
1.032640625	209.817642931961
1.037328125	209.357348825738
1.042015625	208.685457332982
1.046703125	211.065626950823
1.051390625	212.829574604211
1.056078125	209.13960551402
1.060765625	208.387313868198
1.065453125	208.563295863286
1.070140625	209.402820733314
1.074828125	208.117596901171
1.079515625	207.851890535396
1.084203125	200.67999961749
1.088890625	198.086431450135
1.093578125	199.011359530078
1.098265625	206.947438684907
1.102953125	206.753275827976
1.192015625	222.909568357445
1.196703125	218.632127499028
1.201390625	208.958758705533
1.206078125	201.398129100358
1.210765625	201.315467969735
1.215453125	200.819926755512
1.220140625	200.77123857721
1.224828125	200.420240653094
1.229515625	199.808605086578
1.234203125	198.475052425894
1.238890625	196.799598207113
1.243578125	203.385310362608
1.248265625	200.172586590672
1.252953125	199.942849912703
1.257640625	198.640492911322
1.262328125	200.34658714122
1.267015625	200.161436587979
1.271703125	200.513719811525
1.276390625	199.694487257448
1.281078125	199.193924848603
1.285765625	199.801470519392
1.290453125	203.493420628214
1.304515625	196.483615589699
1.309203125	198.983246479476
1.313890625	200.506144111443
1.318578125	204.614344097003
1.323265625	207.699453250072
1.327953125	234.271287485329
1.332640625	271.591149933136
1.337328125	221.177201018424
1.342015625	219.90174973596
1.346703125	217.203732909166
1.351390625	216.057294365371
1.356078125	216.575551832699
1.360765625	216.924899517453
1.365453125	217.846445474228
1.370140625	217.690190165712
1.374828125	219.260760033259
1.379515625	220.819667963046
1.384203125	222.047300802295
1.388890625	223.646914580937
1.393578125	224.608511110113
1.398265625	226.36634048482
1.402953125	228.06259728975
1.407640625	229.727512439971
1.412328125	231.225873207348
1.417015625	232.811917023618
1.421703125	231.725262149304
1.426390625	228.634072063433
1.431078125	227.763633340902
1.435765625	226.375083960666
1.440453125	227.405679546825
1.445140625	226.6105042525
1.449828125	232.760226200757
1.454515625	257.958837732518
1.459203125	277.759862587034
1.463890625	278.33743937647
1.468578125	267.475739612776
1.473265625	253.818875029644
1.477953125	246.632032837316
1.482640625	247.204125369801
1.487328125	245.702315499723
1.492015625	244.221506047716
1.496703125	243.301937832671
1.501390625	241.946401708365
1.506078125	241.145846440257
1.510765625	240.631704235325
1.515453125	238.791512161208
1.520140625	240.821939796716
1.524828125	239.944500508969
1.529515625	235.981572014738
1.534203125	244.469817806546
1.538890625	244.530694091868
1.543578125	288.733217433844
1.548265625	291.291139703243
1.552953125	293.936181315605
1.627953125	182.416477505653
1.632640625	200.442928614611
1.637328125	188.246448777686
1.642015625	165.940138195624
1.646703125	172.576937828297
1.651390625	177.021862156223
1.656078125	172.55793018993
1.660765625	173.44669777238
1.665453125	169.903411802843
1.670140625	170.134033440032
1.674828125	170.905816866136
1.679515625	171.299858115598
1.684203125	171.912352070657
1.688890625	169.989086849714
1.693578125	170.78001250286
1.698265625	173.785695456912
